exp_id,repeat_id,run_id,runner,timestamp,result,fail_reason,memory_max,memory_swap_max,cpu_bandwidth,cpuset_cpus,storage_enabled,storage_rbps,storage_wbps,storage_delay_enabled,storage_delay_read_ms,storage_delay_write_ms,stress_enabled,stress_vm_workers,stress_vm_bytes,stress_cpu_saturate,workload,target_bytes,dynamic_mode,dynamic_dirty_bytes,dynamic_interval_ms,dynamic_init_work_ms,compute_iters,compute_ms,workload_port,kdat_cache,checkpoint_after_s,restore_gap_s,cold_response_s,restore_response_s,cold_ready_s,restore_time_s,dump_time_s,kdat_probing_s,restore_work_s,launch_overhead_s,kdat_ratio,cold_launch_s,task_visible_s,image_size_bytes,memory_current_before,memory_current_after_stress,memory_peak_bytes,oom,oom_kill,generic_recovery,storage_capacity,kernel_version,criu_dump_log,criu_restore_log,target_log,cache_policy,drop_caches_rc,drop_caches_ts,probe_interval_ms,probe_timeout_s,probe_attempts,first_success_attempt,restore_peak_current,cpu_freq_khz,meminfo_after_drop_caches_buffers_kb,meminfo_after_drop_caches_cached_kb,meminfo_after_drop_caches_dirty_kb,meminfo_after_drop_caches_sreclaimable_kb,meminfo_after_drop_caches_writeback_kb,meminfo_before_drop_caches_buffers_kb,meminfo_before_drop_caches_cached_kb,meminfo_before_drop_caches_dirty_kb,meminfo_before_drop_caches_sreclaimable_kb,meminfo_before_drop_caches_writeback_kb,memstat_after_drop_caches_anon,memstat_after_drop_caches_current,memstat_after_drop_caches_file,memstat_after_drop_caches_kernel,memstat_after_drop_caches_peak,memstat_after_drop_caches_slab_reclaimable,memstat_after_drop_caches_ts,memstat_after_response_anon,memstat_after_response_current,memstat_after_response_file,memstat_after_response_kernel,memstat_after_response_peak,memstat_after_response_slab_reclaimable,memstat_after_response_ts,memstat_after_restore_anon,memstat_after_restore_current,memstat_after_restore_file,memstat_after_restore_kernel,memstat_after_restore_peak,memstat_after_restore_slab_reclaimable,memstat_after_restore_ts,memstat_after_stress_warmup_anon,memstat_after_stress_warmup_current,memstat_after_stress_warmup_file,memstat_after_stress_warmup_kernel,memstat_after_stress_warmup_peak,memstat_after_stress_warmup_slab_reclaimable,memstat_after_stress_warmup_ts,memstat_before_drop_caches_anon,memstat_before_drop_caches_current,memstat_before_drop_caches_file,memstat_before_drop_caches_kernel,memstat_before_drop_caches_peak,memstat_before_drop_caches_slab_reclaimable,memstat_before_drop_caches_ts,memstat_before_restore_anon,memstat_before_restore_current,memstat_before_restore_file,memstat_before_restore_kernel,memstat_before_restore_peak,memstat_before_restore_slab_reclaimable,memstat_before_restore_ts,memstat_before_stress_anon,memstat_before_stress_current,memstat_before_stress_file,memstat_before_stress_kernel,memstat_before_stress_peak,memstat_before_stress_slab_reclaimable,memstat_before_stress_ts
ib_sweep_cpuidle,4,ib_500ms_cpuidle_koff_rep04_restore,once,2026-07-01T19:16:00+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,499,18080,off,1.0,2.0,NA,0.197826,NA,0.181905,0.144,0.087763,0.016112,0.07803,0.4825,NA,0.163901,1125712,0,1362124800,1373163520,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep04_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep04_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep04_restore/target.log,best_effort_cold_cache,0,1782933368.570835344,5,0.300,1,1,1371303936,1235000,32,1830908,772,479420,0,84,1928080,15524,480052,0,229253120,1357717504,1106866176,21594112,1373163520,2717616,1782933368.661588638,NA,NA,NA,NA,NA,NA,NA,232230912,1371455488,1116954624,22192128,1373163520,2979640,1782933369.077573390,229253120,1362124800,1109815296,22949888,1362235392,4078384,1782933364.344315837,229253120,1370353664,1117945856,23150592,1373163520,4272936,1782933368.469283677,229253120,1357717504,1106866176,21594112,1373163520,2717616,1782933368.808279281,0,0,0,0,0,0,1782933361.049853913
ib_sweep_cpuidle,5,ib_500ms_cpuidle_koff_rep05_restore,once,2026-07-01T19:16:12+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,off,1.0,2.0,NA,0.1812,NA,0.164125,0.153,0.081473,0.015748,0.066904,0.4964,NA,0.148729,1125723,0,1361199104,1372332032,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep05_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep05_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep05_restore/target.log,best_effort_cold_cache,0,1782933380.775947384,5,0.300,1,1,1368449024,1235000,32,1818132,656,479024,0,84,1927992,15528,479832,0,229269504,1357742080,1106862080,21544960,1372332032,2719112,1782933380.849363441,NA,NA,NA,NA,NA,NA,NA,232247296,1371631616,1116991488,22151168,1372332032,2981616,1782933381.238668540,229269504,1361199104,1109102592,22827008,1361657856,3993992,1782933376.573090934,229269504,1369518080,1117233152,23015424,1372332032,4190384,1782933380.656983272,229269504,1357676544,1106862080,21544960,1372332032,2719112,1782933380.989100357,0,0,0,0,0,0,1782933373.347423741
ib_sweep_cpuidle,6,ib_500ms_cpuidle_koff_rep06_restore,once,2026-07-01T19:16:25+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,off,1.0,2.0,NA,0.203333,NA,0.184615,0.139,0.095739,0.015802,0.073074,0.5186,NA,0.167479,1125714,0,1362063360,1373077504,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep06_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep06_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep06_restore/target.log,best_effort_cold_cache,0,1782933393.323028702,5,0.300,1,1,1371439104,1235000,32,1818348,656,479268,220,92,1925152,1204,479980,0,229253120,1357799424,1106898944,21610496,1373077504,2718736,1782933393.411060816,NA,NA,NA,NA,NA,NA,NA,232230912,1371475968,1117028352,22212608,1373077504,2979784,1782933393.827220039,229253120,1362063360,1109667840,22917120,1362333696,4019832,1782933389.152315396,229253120,1370193920,1117798400,23105536,1373077504,4214864,1782933393.216576995,229253120,1357799424,1106898944,21610496,1373077504,2718736,1782933393.554777352,0,0,0,0,0,0,1782933385.890568344
ib_sweep_cpuidle,7,ib_500ms_cpuidle_koff_rep07_restore,once,2026-07-01T19:16:37+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,499,18080,off,1.0,2.0,NA,0.197538,NA,0.180277,0.136,0.097768,0.016088,0.066421,0.5423,NA,0.163518,1129801,0,1361948672,1372708864,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep07_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep07_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep07_restore/target.log,best_effort_cold_cache,0,1782933405.651076221,5,0.300,1,1,1367711744,1235000,32,1818264,692,479236,0,92,1931520,1212,479996,0,229257216,1357717504,1106919424,21540864,1372708864,2718208,1782933405.723401711,NA,NA,NA,NA,NA,NA,NA,232239104,1371471872,1117052928,22138880,1372708864,2982408,1782933406.129611882,229257216,1361948672,1109712896,22822912,1362309120,3995128,1782933401.414562707,229257216,1370136576,1117847552,23011328,1372708864,4190792,1782933405.546694715,229257216,1357717504,1106919424,21540864,1372708864,2718208,1782933405.858987203,0,0,0,0,0,0,1782933398.134687161
ib_sweep_cpuidle,8,ib_500ms_cpuidle_koff_rep08_restore,once,2026-07-01T19:16:49+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,501,18080,off,1.0,2.0,NA,0.222454,NA,0.20637,0.137,0.106537,0.016666,0.083167,0.5162,NA,0.185901,1125696,0,1362190336,1373265920,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep08_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep08_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep08_restore/target.log,best_effort_cold_cache,0,1782933418.147723849,5,0.300,1,1,1369952256,1235000,32,1818404,724,479344,0,84,1927348,15524,479800,0,229249024,1357848576,1106964480,21635072,1373265920,2718208,1782933418.213931308,NA,NA,NA,NA,NA,NA,NA,232226816,1371770880,1117093888,22249472,1373265920,2982144,1782933418.638083674,229249024,1362190336,1109815296,22990848,1362747392,4069496,1782933413.912260416,229249024,1370382336,1117945856,23187456,1373265920,4264048,1782933418.040208028,229249024,1357848576,1106964480,21635072,1373265920,2718208,1782933418.344503565,0,0,0,0,0,0,1782933410.558649499
ib_sweep_cpuidle,9,ib_500ms_cpuidle_koff_rep09_restore,once,2026-07-01T19:17:02+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,501,18080,off,1.0,2.0,NA,0.195076,NA,0.178198,0.140,0.093776,0.016885,0.067537,0.5262,NA,0.162382,1125705,0,1361829888,1372729344,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep09_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep09_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep09_restore/target.log,best_effort_cold_cache,0,1782933430.261565600,5,0.300,1,1,1368473600,1235000,32,1832876,868,479076,0,84,1928356,15528,479852,0,229265408,1357819904,1106984960,21569536,1372729344,2718208,1782933430.340569955,NA,NA,NA,NA,NA,NA,NA,232239104,1371561984,1117073408,22163456,1372729344,2978952,1782933430.743197756,229265408,1361829888,1109712896,22851584,1362386944,3998912,1782933426.088966661,229265408,1370157056,1117843456,23048192,1372729344,4195384,1782933430.146355942,229265408,1357811712,1106984960,21561344,1372729344,2718208,1782933430.484812389,0,0,0,0,0,0,1782933422.867612998
ib_sweep_cpuidle,10,ib_500ms_cpuidle_koff_rep10_restore,once,2026-07-01T19:17:14+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,498,18080,off,1.0,2.0,NA,0.205318,NA,0.189432,0.139,0.102041,0.017939,0.069452,0.5387,NA,0.170154,1125694,0,1362284544,1373143040,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep10_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep10_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_koff_rep10_restore/target.log,best_effort_cold_cache,0,1782933442.587852745,5,0.300,1,1,1367941120,1235000,32,1819016,580,478980,0,92,1927736,1232,479740,0,229261312,1357819904,1106857984,21696512,1373143040,2718208,1782933442.659367056,NA,NA,NA,NA,NA,NA,NA,232239104,1371713536,1116987392,22315008,1373143040,2999576,1782933443.071535571,229261312,1362284544,1109729280,22974464,1362554880,3997744,1782933438.449214634,229261312,1370296320,1117859840,23171072,1373143040,4194736,1782933442.497784920,229261312,1357819904,1106857984,21696512,1373143040,2718208,1782933442.813556037,0,0,0,0,0,0,1782933435.327009768
ib_sweep_cpuidle,1,ib_500ms_cpuidle_kon_rep01_restore,once,2026-07-01T19:17:26+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,on,1.0,2.0,NA,0.0837762,NA,0.0679531,0.149,0.002516,0.024032,0.0414051,0.0370,NA,0.0291271,1125722,0,1362165760,1372934144,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep01_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep01_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep01_restore/target.log,best_effort_cold_cache,0,1782933454.695508743,5,0.300,1,1,1363263488,1235000,32,1818076,544,478900,0,92,1928180,1184,479804,0,229249024,1357676544,1106911232,21512192,1372934144,2718208,1782933454.765759140,NA,NA,NA,NA,NA,NA,NA,231362560,1363431424,1110282240,21782528,1372934144,2765728,1782933455.133242339,229249024,1362165760,1109905408,22794240,1362489344,3998664,1782933450.535906732,229249024,1370279936,1118035968,22990848,1372934144,4193816,1782933454.587279714,229249024,1357676544,1106911232,21512192,1372934144,2718208,1782933454.989461158,0,0,0,0,0,0,1782933447.264955034
ib_sweep_cpuidle,2,ib_500ms_cpuidle_kon_rep02_restore,once,2026-07-01T19:17:38+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,499,18080,on,1.0,2.0,NA,0.106926,NA,0.0890615,0.134,0.002387,0.035998,0.0506765,0.0268,NA,0.0362959,1125695,0,1361649664,1372385280,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep02_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep02_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep02_restore/target.log,best_effort_cold_cache,0,1782933467.073406478,5,0.300,1,1,1362923520,1235000,32,1818736,752,479004,0,92,1924068,1384,479812,0,229249024,1357512704,1106800640,21463040,1372385280,2715792,1782933467.135847204,NA,NA,NA,NA,NA,NA,NA,231362560,1363267584,1110171648,21733376,1372385280,2763312,1782933467.489583854,229249024,1361649664,1109360640,22822912,1362092032,4069504,1782933462.919489778,229249024,1369927680,1117491200,23023616,1372385280,4263416,1782933466.985520307,229249024,1357512704,1106800640,21463040,1372385280,2715792,1782933467.329579153,0,0,0,0,0,0,1782933459.669208190
ib_sweep_cpuidle,3,ib_500ms_cpuidle_kon_rep03_restore,once,2026-07-01T19:17:51+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,on,1.0,2.0,NA,0.111653,NA,0.0927587,0.140,0.002827,0.029037,0.0608947,0.0305,NA,0.0531952,1129816,0,1361690624,1372618752,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep03_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep03_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep03_restore/target.log,best_effort_cold_cache,0,1782933479.437534252,5,0.300,1,1,1363533824,1235000,32,1819024,740,479052,0,92,1926784,1212,479748,0,229257216,1357733888,1106944000,21532672,1372618752,2718208,1782933479.512495772,NA,NA,NA,NA,NA,NA,NA,231374848,1363750912,1110319104,21798912,1372618752,2762768,1782933479.898204201,229257216,1361690624,1109610496,22822912,1362239488,4001224,1782933475.274406975,229257216,1370066944,1117745152,23015424,1372618752,4199728,1782933479.340145409,229257216,1357733888,1106944000,21532672,1372618752,2718208,1782933479.735247263,0,0,0,0,0,0,1782933472.077220502
ib_sweep_cpuidle,4,ib_500ms_cpuidle_kon_rep04_restore,once,2026-07-01T19:18:03+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,on,1.0,2.0,NA,0.0927694,NA,0.0746226,0.143,0.002298,0.025951,0.0463736,0.0308,NA,0.035615,1125702,0,1361666048,1372667904,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep04_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep04_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep04_restore/target.log,best_effort_cold_cache,0,1782933491.579386467,5,0.300,1,1,1363271680,1235000,32,1818452,932,479244,20,84,1927056,15520,479892,0,229269504,1357627392,1106890752,21467136,1372667904,2718208,1782933491.680990547,NA,NA,NA,NA,NA,NA,NA,231383040,1363402752,1110261760,21749760,1372667904,2766568,1782933492.015899626,229269504,1361666048,1109569536,22827008,1362321408,4071472,1782933487.341010463,229269504,1369985024,1117700096,23015424,1372667904,4265304,1782933491.459525114,229269504,1357627392,1106890752,21467136,1372667904,2718208,1782933491.876479624,0,0,0,0,0,0,1782933483.997995450
ib_sweep_cpuidle,5,ib_500ms_cpuidle_kon_rep05_restore,once,2026-07-01T19:18:15+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,on,1.0,2.0,NA,0.087069,NA,0.0710628,0.139,0.001558,0.030971,0.0385338,0.0219,NA,0.0410104,1129800,0,1361924096,1372831744,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep05_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep05_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep05_restore/target.log,best_effort_cold_cache,0,1782933503.771021765,5,0.300,1,1,1363279872,1235000,32,1826844,860,478672,0,84,1927540,15736,479480,0,229232640,1357692928,1106989056,21471232,1372831744,2718208,1782933503.841824004,NA,NA,NA,NA,NA,NA,NA,231350272,1363460096,1110364160,21741568,1372831744,2765728,1782933504.186129749,229232640,1361924096,1109655552,22827008,1362350080,4068192,1782933499.574161961,229232640,1370042368,1117790208,23019520,1372831744,4261216,1782933503.668905276,229232640,1357692928,1106989056,21471232,1372831744,2718208,1782933504.058217519,0,0,0,0,0,0,1782933496.284524630
ib_sweep_cpuidle,6,ib_500ms_cpuidle_kon_rep06_restore,once,2026-07-01T19:18:28+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,501,18080,on,1.0,2.0,NA,0.0807757,NA,0.0730362,0.145,0.002649,0.038793,0.0315942,0.0363,NA,0.0379226,1125704,0,1361997824,1373188096,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep06_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep06_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep06_restore/target.log,best_effort_cold_cache,0,1782933516.063123007,5,0.300,1,1,1363206144,1235000,32,1818208,736,479000,0,84,1927528,15528,479792,0,229240832,1357791232,1106878464,21671936,1373188096,2717616,1782933516.131598288,NA,NA,NA,NA,NA,NA,NA,231354368,1363554304,1110249472,21946368,1373188096,2765384,1782933516.471307290,229240832,1361997824,1109745664,22958080,1362571264,3994064,1782933511.842257349,229240832,1370267648,1117876224,23150592,1373188096,4194464,1782933515.953577891,229240832,1357791232,1106878464,21671936,1373188096,2717616,1782933516.350156955,0,0,0,0,0,0,1782933508.701063911
ib_sweep_cpuidle,7,ib_500ms_cpuidle_kon_rep07_restore,once,2026-07-01T19:18:39+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,499,18080,on,1.0,2.0,NA,0.0986364,NA,0.0825899,0.139,0.002492,0.025016,0.0550819,0.0302,NA,0.0607545,1129800,0,1361559552,1372459008,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep07_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep07_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep07_restore/target.log,best_effort_cold_cache,0,1782933528.032128678,5,0.300,1,1,1363378176,1235000,32,1818620,708,479124,0,84,1923884,15524,480012,0,229232640,1357692928,1106722816,21520384,1372459008,2718208,1782933528.098257974,NA,NA,NA,NA,NA,NA,NA,231350272,1363456000,1110097920,21790720,1372459008,2765728,1782933528.538453838,229232640,1361559552,1109307392,22802432,1362006016,3988728,1782933523.806617753,229232640,1369882624,1117442048,22990848,1372459008,4186352,1782933527.916510560,229232640,1357692928,1106722816,21520384,1372459008,2718208,1782933528.359760110,0,0,0,0,0,0,1782933520.609090674
ib_sweep_cpuidle,8,ib_500ms_cpuidle_kon_rep08_restore,once,2026-07-01T19:18:52+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,on,1.0,2.0,NA,0.0942574,NA,0.074367,0.139,0.002378,0.028091,0.043898,0.0320,NA,0.0570974,1125720,0,1362477056,1373102080,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep08_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep08_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep08_restore/target.log,best_effort_cold_cache,0,1782933540.573061062,5,0.300,1,1,1363124224,1235000,32,1818408,868,478904,0,92,1927348,1340,479872,0,229249024,1357705216,1106796544,21639168,1373102080,2718208,1782933540.642605257,NA,NA,NA,NA,NA,NA,NA,231362560,1363447808,1110167552,21913600,1373102080,2766824,1782933541.025335745,229249024,1362477056,1109831680,23007232,1362755584,4079496,1782933536.393922755,229249024,1370419200,1117962240,23203840,1373102080,4274448,1782933540.466705175,229249024,1357701120,1106796544,21639168,1373102080,2718208,1782933540.879149665,0,0,0,0,0,0,1782933533.028618667
ib_sweep_cpuidle,9,ib_500ms_cpuidle_kon_rep09_restore,once,2026-07-01T19:19:04+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,499,18080,on,1.0,2.0,NA,0.0935905,NA,0.0752647,0.137,0.002434,0.028972,0.0438587,0.0323,NA,0.0527062,1125704,0,1362219008,1372987392,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep09_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep09_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep09_restore/target.log,best_effort_cold_cache,0,1782933552.894675661,5,0.300,1,1,1363349504,1235000,32,1818808,796,479096,0,84,1926544,15528,479808,0,229236736,1357680640,1106841600,21598208,1372987392,2718208,1782933552.984991858,NA,NA,NA,NA,NA,NA,NA,231350272,1363431424,1110212608,21864448,1372987392,2766768,1782933553.361343809,229236736,1361969152,1109622784,22958080,1362427904,4070640,1782933548.716946246,229236736,1370152960,1117753344,23158784,1372987392,4272312,1782933552.788588103,229236736,1357668352,1106841600,21598208,1372987392,2718208,1782933553.193347142,0,0,0,0,0,0,1782933545.359655098
ib_sweep_cpuidle,10,ib_500ms_cpuidle_kon_rep10_restore,once,2026-07-01T19:19:17+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,on,1.0,2.0,NA,0.0962338,NA,0.0748971,0.137,0.002729,0.028908,0.0432601,0.0364,NA,0.0549247,1129791,0,1361969152,1372852224,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep10_restore/dump.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep10_restore/restore.log,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_kon_rep10_restore/target.log,best_effort_cold_cache,0,1782933565.319798058,5,0.300,1,1,1363300352,1235000,32,1821948,580,479016,4,84,1927084,15524,479776,0,229244928,1358024704,1106927616,21696512,1372852224,2718856,1782933565.378885208,NA,NA,NA,NA,NA,NA,NA,231362560,1363628032,1110302720,21962752,1372852224,2766824,1782933565.734153124,229244928,1361969152,1109659648,23044096,1362276352,4061872,1782933561.166036598,229244928,1370435584,1117794304,23240704,1372852224,4259624,1782933565.209392970,229244928,1358024704,1106927616,21696512,1372852224,2718856,1782933565.578547584,0,0,0,0,0,0,1782933557.804111875
ib_sweep_cpuidle,1,ib_500ms_cpuidle_rep01_cold,cold,2026-07-01T19:14:02+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,500,18080,NA,NA,NA,0.527028,NA,0.52383,NA,NA,NA,NA,NA,NA,0.022156,NA,NA,0,1361891328,1362432000,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_rep01_cold/cold_start_target.log,best_effort_cold_cache,0,1782933247.235507066,5,0.300,1,1,NA,1235000,36,1818476,696,479148,0,72,1919856,15148,479756,0,229253120,1357758464,1106919424,21585920,1362432000,2713936,1782933247.359519125,230363136,1360699392,1108676608,21655552,1362432000,2724272,1782933247.956736105,NA,NA,NA,NA,NA,NA,NA,229253120,1361891328,1109692416,22945792,1362432000,4070200,1782933247.087465281,229253120,1361891328,1109692416,22945792,1362432000,4070200,1782933247.137631928,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782933243.759351981
ib_sweep_cpuidle,2,ib_500ms_cpuidle_rep02_cold,cold,2026-07-01T19:14:11+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,46137344,false,target_compute,1048576,dirty,4194304,1000,0,348,499,18080,NA,NA,NA,0.535796,NA,0.532025,NA,NA,NA,NA,NA,NA,0.031795,NA,NA,0,1361895424,1362259968,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/ib_500ms_cpuidle_rep02_cold/cold_start_target.log,best_effort_cold_cache,0,1782933255.270662202,5,0.300,1,1,NA,1235000,32,1818812,552,479196,0,72,1908120,14420,479676,0,229236736,1357832192,1106948096,21577728,1362259968,2711896,1782933255.343900314,230350848,1360773120,1108705280,21647360,1362259968,2724072,1782933255.940490342,NA,NA,NA,NA,NA,NA,NA,229236736,1361895424,1109729280,22859776,1362259968,3991152,1782933255.149050600,229236736,1361895424,1109729280,22859776,1362259968,3991152,1782933255.186269061,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782933251.868435403
